any,municipi,sexe,concepte,estat,valor
2024,Palafolls,total,població,,9938
2024,Palafrugell,homes,població,,12095
2024,Palafrugell,dones,població,,12205
2024,Palafrugell,total,població,,24300
2024,Palamós,homes,població,,9145
2024,Palamós,dones,població,,9506
2024,Palamós,total,població,,18651
2024,"Palau d'Anglesola, el",homes,població,,1101
2024,"Palau d'Anglesola, el",dones,població,,1104
2024,"Palau d'Anglesola, el",total,població,,2205
2024,Palau de Santa Eulàlia,homes,població,,78
2024,Palau de Santa Eulàlia,dones,població,,58
2024,Palau de Santa Eulàlia,total,població,,136
2024,Palau-sator,homes,població,,169
2024,Palau-sator,dones,població,,131
2024,Palau-sator,total,població,,300
2024,Palau-saverdera,homes,població,,755
2024,Palau-saverdera,dones,població,,748
2024,Palau-saverdera,total,població,,1503
2024,Palau-solità i Plegamans,homes,població,,7556
2024,Palau-solità i Plegamans,dones,població,,7900
2024,Palau-solità i Plegamans,total,població,,15456
2024,"Pallaresos, els",homes,població,,2527
2024,"Pallaresos, els",dones,població,,2479
2024,"Pallaresos, els",total,població,,5006
2024,Pallejà,homes,població,,5874
2024,Pallejà,dones,població,,5951
2024,Pallejà,total,població,,11825
2024,"Palma d'Ebre, la",homes,població,,163
2024,"Palma d'Ebre, la",dones,població,,172
2024,"Palma d'Ebre, la",total,població,,335
2024,"Palma de Cervelló, la",homes,població,,1484
2024,"Palma de Cervelló, la",dones,població,,1560
2024,"Palma de Cervelló, la",total,població,,3044
2024,Palol de Revardit,homes,població,,231
2024,Palol de Revardit,dones,població,,234
2024,Palol de Revardit,total,població,,465
2024,Pals,homes,població,,1312
2024,Pals,dones,població,,1244
2024,Pals,total,població,,2556
2024,"Papiol, el",homes,població,,2186
2024,"Papiol, el",dones,població,,2177
2024,"Papiol, el",total,població,,4363
2024,Pardines,homes,població,,91
2024,Pardines,dones,població,,70
2024,Pardines,total,població,,161
2024,Parets del Vallès,homes,població,,9464
2024,Parets del Vallès,dones,població,,9417
2024,Parets del Vallès,total,població,,18881
2024,Parlavà,homes,població,,213
2024,Parlavà,dones,població,,214
2024,Parlavà,total,població,,427
2024,Passanant i Belltall,homes,població,,99
2024,Passanant i Belltall,dones,població,,63
2024,Passanant i Belltall,total,població,,162
2024,Pau,homes,població,,285
2024,Pau,dones,població,,299
2024,Pau,total,població,,584
2024,Paüls,homes,població,,274
2024,Paüls,dones,població,,270
2024,Paüls,total,població,,544
2024,Pedret i Marzà,homes,població,,90
2024,Pedret i Marzà,dones,població,,98
2024,Pedret i Marzà,total,població,,188
2024,Penelles,homes,població,,252
2024,Penelles,dones,població,,183
2024,Penelles,total,població,,435
2024,"Pera, la",homes,població,,225
2024,"Pera, la",dones,població,,225
2024,"Pera, la",total,població,,450
2024,Perafita,homes,població,,226
2024,Perafita,dones,població,,212
2024,Perafita,total,població,,438
2024,Perafort,homes,població,,674
2024,Perafort,dones,població,,634
2024,Perafort,total,població,,1308
2024,Peralada,homes,població,,1011
2024,Peralada,dones,població,,1036
2024,Peralada,total,població,,2047
2024,Peramola,homes,població,,181
2024,Peramola,dones,població,,176
2024,Peramola,total,població,,357
2024,"Perelló, el",homes,població,,1499
2024,"Perelló, el",dones,població,,1408
2024,"Perelló, el",total,població,,2907
2024,Piera,homes,població,,9052
2024,Piera,dones,població,,8503
2024,Piera,total,població,,17555
2024,"Piles, les",homes,població,,128
2024,"Piles, les",dones,població,,101
2024,"Piles, les",total,població,,229
2024,Pineda de Mar,homes,població,,14594
2024,Pineda de Mar,dones,població,,14861
2024,Pineda de Mar,total,població,,29455
2024,"Pinell de Brai, el",homes,població,,487
2024,"Pinell de Brai, el",dones,població,,492
2024,"Pinell de Brai, el",total,població,,979
2024,Pinell de Solsonès,homes,població,,114
2024,Pinell de Solsonès,dones,població,,89
2024,Pinell de Solsonès,total,població,,203
2024,Pinós,homes,població,,151
2024,Pinós,dones,població,,126
2024,Pinós,total,població,,277
2024,Pira,homes,població,,266
2024,Pira,dones,població,,232
2024,Pira,total,població,,498
2024,"Pla de Santa Maria, el",homes,població,,1242
2024,"Pla de Santa Maria, el",dones,població,,1147
2024,"Pla de Santa Maria, el",total,població,,2389
2024,"Pla del Penedès, el",homes,població,,680
2024,"Pla del Penedès, el",dones,població,,672
2024,"Pla del Penedès, el",total,població,,1352
2024,"Planes d'Hostoles, les",homes,població,,887
2024,"Planes d'Hostoles, les",dones,població,,859
2024,"Planes d'Hostoles, les",total,població,,1746
2024,Planoles,homes,població,,174
2024,Planoles,dones,població,,132
2024,Planoles,total,població,,306
2024,"Plans de Sió, els",homes,població,,276
2024,"Plans de Sió, els",dones,població,,236
2024,"Plans de Sió, els",total,població,,512
2024,"Poal, el",homes,població,,332
2024,"Poal, el",dones,població,,321
2024,"Poal, el",total,població,,653
2024,"Pobla de Cérvoles, la",homes,població,,112
2024,"Pobla de Cérvoles, la",dones,població,,93
2024,"Pobla de Cérvoles, la",total,població,,205
2024,"Pobla de Claramunt, la",homes,població,,1202
2024,"Pobla de Claramunt, la",dones,població,,1151
2024,"Pobla de Claramunt, la",total,població,,2353
2024,"Pobla de Lillet, la",homes,població,,534
2024,"Pobla de Lillet, la",dones,població,,575
2024,"Pobla de Lillet, la",total,població,,1109
2024,"Pobla de Mafumet, la",homes,població,,2081
2024,"Pobla de Mafumet, la",dones,població,,2034
2024,"Pobla de Mafumet, la",total,població,,4115
2024,"Pobla de Massaluca, la",homes,població,,191
2024,"Pobla de Massaluca, la",dones,població,,153
2024,"Pobla de Massaluca, la",total,població,,344
2024,"Pobla de Montornès, la",homes,població,,1715
2024,"Pobla de Montornès, la",dones,població,,1614
2024,"Pobla de Montornès, la",total,població,,3329
2024,"Pobla de Segur, la",homes,població,,1550
2024,"Pobla de Segur, la",dones,població,,1465
2024,"Pobla de Segur, la",total,població,,3015
2024,Poboleda,homes,població,,170
2024,Poboleda,dones,població,,164
2024,Poboleda,total,població,,334
2024,Polinyà,homes,població,,4293
2024,Polinyà,dones,població,,4262
2024,Polinyà,total,població,,8555
2024,"Pont d'Armentera, el",homes,població,,244
2024,"Pont d'Armentera, el",dones,població,,254
2024,"Pont d'Armentera, el",total,població,,498
2024,"Pont de Bar, el",homes,població,,94
2024,"Pont de Bar, el",dones,població,,71
2024,"Pont de Bar, el",total,població,,165
2024,Pont de Molins,homes,població,,286
2024,Pont de Molins,dones,població,,290
2024,Pont de Molins,total,població,,576
2024,"Pont de Suert, el",homes,població,,1209
2024,"Pont de Suert, el",dones,població,,1171
2024,"Pont de Suert, el",total,població,,2380
2024,"Pont de Vilomara i Rocafort, el",homes,població,,2134
2024,"Pont de Vilomara i Rocafort, el",dones,població,,2006
2024,"Pont de Vilomara i Rocafort, el",total,població,,4140
2024,Pontils,homes,població,,68
2024,Pontils,dones,població,,55
2024,Pontils,total,població,,123
2024,Pontons,homes,població,,288
2024,Pontons,dones,població,,230
2024,Pontons,total,població,,518
2024,Pontós,homes,població,,151
2024,Pontós,dones,població,,139
2024,Pontós,total,població,,290
2024,Ponts,homes,població,,1402
2024,Ponts,dones,població,,1301
2024,Ponts,total,població,,2703
2024,Porqueres,homes,població,,2379
2024,Porqueres,dones,població,,2425
2024,Porqueres,total,població,,4804
2024,Porrera,homes,població,,215
2024,Porrera,dones,població,,202
2024,Porrera,total,població,,417
2024,"Port de la Selva, el",homes,població,,531
2024,"Port de la Selva, el",dones,població,,530
2024,"Port de la Selva, el",total,població,,1061
2024,Portbou,homes,població,,536
2024,Portbou,dones,població,,546
2024,Portbou,total,població,,1082
2024,"Portella, la",homes,població,,413
2024,"Portella, la",dones,població,,322
2024,"Portella, la",total,població,,735
2024,Pradell de la Teixeta,homes,població,,92
2024,Pradell de la Teixeta,dones,població,,86
2024,Pradell de la Teixeta,total,població,,178
2024,Prades,homes,població,,354
2024,Prades,dones,població,,311
2024,Prades,total,població,,665
2024,Prat de Comte,homes,població,,97
2024,Prat de Comte,dones,població,,88
2024,Prat de Comte,total,població,,185
2024,"Prat de Llobregat, el",homes,població,,32406
2024,"Prat de Llobregat, el",dones,població,,33778
2024,"Prat de Llobregat, el",total,població,,66184
2024,Pratdip,homes,població,,394
2024,Pratdip,dones,població,,365
2024,Pratdip,total,població,,759
2024,Prats de Lluçanès,homes,població,,1340
2024,Prats de Lluçanès,dones,població,,1348
2024,Prats de Lluçanès,total,població,,2688
2024,"Prats de Rei, els",homes,població,,298
2024,"Prats de Rei, els",dones,població,,255
2024,"Prats de Rei, els",total,població,,553
2024,Prats i Sansor,homes,població,,135
2024,Prats i Sansor,dones,població,,114
2024,Prats i Sansor,total,població,,249
2024,Preixana,homes,població,,210
2024,Preixana,dones,població,,196
2024,Preixana,total,població,,406
2024,Preixens,homes,població,,208
2024,Preixens,dones,població,,184
2024,Preixens,total,població,,392
2024,Premià de Dalt,homes,població,,5282
2024,Premià de Dalt,dones,població,,5312
2024,Premià de Dalt,total,població,,10594
2024,Premià de Mar,homes,població,,14136
2024,Premià de Mar,dones,població,,14815
2024,Premià de Mar,total,població,,28951
2024,"Preses, les",homes,població,,947
2024,"Preses, les",dones,població,,978
2024,"Preses, les",total,població,,1925
2024,Prullans,homes,població,,117
2024,Prullans,dones,població,,135
2024,Prullans,total,població,,252
2024,Puigcerdà,homes,població,,5016
2024,Puigcerdà,dones,població,,4992
2024,Puigcerdà,total,població,,10008
2024,Puigdàlber,homes,població,,310
2024,Puigdàlber,dones,població,,319
2024,Puigdàlber,total,població,,629
2024,Puiggròs,homes,població,,128
2024,Puiggròs,dones,població,,130
2024,Puiggròs,total,població,,258
2024,Puigpelat,homes,població,,627
2024,Puigpelat,dones,població,,578
2024,Puigpelat,total,població,,1205
2024,Puig-reig,homes,població,,2268
2024,Puig-reig,dones,població,,2221
2024,Puig-reig,total,població,,4489
2024,Puigverd d'Agramunt,homes,població,,134
2024,Puigverd d'Agramunt,dones,població,,106
2024,Puigverd d'Agramunt,total,població,,240
2024,Puigverd de Lleida,homes,població,,735
2024,Puigverd de Lleida,dones,població,,683
2024,Puigverd de Lleida,total,població,,1418
2024,Pujalt,homes,població,,115
2024,Pujalt,dones,població,,95
2024,Pujalt,total,població,,210
2024,"Quar, la",homes,població,,28
2024,"Quar, la",dones,població,,14
2024,"Quar, la",total,població,,42
2024,Quart,homes,població,,2083
2024,Quart,dones,població,,2016
2024,Quart,total,població,,4099
2024,Queralbs,homes,població,,113
2024,Queralbs,dones,població,,93
2024,Queralbs,total,població,,206
2024,Querol,homes,població,,334
2024,Querol,dones,població,,257
2024,Querol,total,població,,591
2024,Rabós,homes,població,,111
2024,Rabós,dones,població,,119
2024,Rabós,total,població,,230
2024,Rajadell,homes,població,,310
2024,Rajadell,dones,població,,284
2024,Rajadell,total,població,,594
2024,"Ràpita, la",homes,població,,7690
2024,"Ràpita, la",dones,població,,7993
2024,"Ràpita, la",total,població,,15683
2024,Rasquera,homes,població,,394
2024,Rasquera,dones,població,,398
2024,Rasquera,total,població,,792
2024,Regencós,homes,població,,148
2024,Regencós,dones,població,,131
2024,Regencós,total,població,,279
2024,Rellinars,homes,població,,494
2024,Rellinars,dones,població,,426
2024,Rellinars,total,població,,920
2024,Renau,homes,població,,80
2024,Renau,dones,població,,78
2024,Renau,total,població,,158
2024,Reus,homes,població,,53449
2024,Reus,dones,població,,56481
2024,Reus,total,població,,109930
2024,Rialp,homes,població,,335
2024,Rialp,dones,població,,329
2024,Rialp,total,població,,664
2024,"Riba, la",homes,població,,316
2024,"Riba, la",dones,població,,253
2024,"Riba, la",total,població,,569
2024,Riba-roja d'Ebre,homes,població,,603
2024,Riba-roja d'Ebre,dones,població,,525
2024,Riba-roja d'Ebre,total,població,,1128
2024,Ribera d'Ondara,homes,població,,241
2024,Ribera d'Ondara,dones,població,,213
2024,Ribera d'Ondara,total,població,,454
2024,Ribera d'Urgellet,homes,població,,500
2024,Ribera d'Urgellet,dones,població,,465
2024,Ribera d'Urgellet,total,població,,965
2024,Ribes de Freser,homes,població,,943
2024,Ribes de Freser,dones,població,,904
2024,Ribes de Freser,total,població,,1847
2024,Riells i Viabrea,homes,població,,2291
2024,Riells i Viabrea,dones,població,,2208
2024,Riells i Viabrea,total,població,,4499
2024,"Riera de Gaià, la",homes,població,,893
2024,"Riera de Gaià, la",dones,població,,914
2024,"Riera de Gaià, la",total,població,,1807
2024,Riner,homes,població,,126
2024,Riner,dones,població,,136
2024,Riner,total,població,,262
2024,Ripoll,homes,població,,5328
2024,Ripoll,dones,població,,5364
2024,Ripoll,total,població,,10692
2024,Ripollet,homes,població,,19520
2024,Ripollet,dones,població,,19942
2024,Ripollet,total,població,,39462
2024,Riu de Cerdanya,homes,població,,56
2024,Riu de Cerdanya,dones,població,,43
2024,Riu de Cerdanya,total,població,,99
2024,Riudarenes,homes,població,,1243
2024,Riudarenes,dones,població,,1202
2024,Riudarenes,total,població,,2445
2024,Riudaura,homes,població,,263
2024,Riudaura,dones,població,,266
2024,Riudaura,total,població,,529
2024,Riudecanyes,homes,població,,712
2024,Riudecanyes,dones,població,,633
2024,Riudecanyes,total,població,,1345
2024,Riudecols,homes,població,,629
2024,Riudecols,dones,població,,603
2024,Riudecols,total,població,,1232
2024,Riudellots de la Selva,homes,població,,1089
2024,Riudellots de la Selva,dones,població,,1053
2024,Riudellots de la Selva,total,població,,2142
2024,Riudoms,homes,població,,3516
2024,Riudoms,dones,població,,3389
2024,Riudoms,total,població,,6905
2024,Riumors,homes,població,,141
2024,Riumors,dones,població,,121
2024,Riumors,total,població,,262
2024,"Roca del Vallès, la",homes,població,,5507
2024,"Roca del Vallès, la",dones,població,,5455
2024,"Roca del Vallès, la",total,població,,10962
2024,Rocafort de Queralt,homes,població,,132
2024,Rocafort de Queralt,dones,població,,114
2024,Rocafort de Queralt,total,població,,246
2024,Roda de Berà,homes,població,,4074
2024,Roda de Berà,dones,població,,3974
2024,Roda de Berà,total,població,,8048
2024,Roda de Ter,homes,població,,3512
2024,Roda de Ter,dones,població,,3388
2024,Roda de Ter,total,població,,6900
2024,Rodonyà,homes,població,,285
2024,Rodonyà,dones,població,,236
2024,Rodonyà,total,població,,521
2024,Roquetes,homes,població,,4318
2024,Roquetes,dones,població,,4051
2024,Roquetes,total,població,,8369
2024,Roses,homes,població,,10285
2024,Roses,dones,població,,10077
2024,Roses,total,població,,20362
2024,Rosselló,homes,població,,1732
2024,Rosselló,dones,població,,1621
2024,Rosselló,total,població,,3353
2024,"Rourell, el",homes,població,,204
2024,"Rourell, el",dones,població,,199
2024,"Rourell, el",total,població,,403
2024,Rubí,homes,població,,40263
2024,Rubí,dones,població,,41269
2024,Rubí,total,població,,81532
2024,Rubió,homes,població,,134
2024,Rubió,dones,població,,103
2024,Rubió,total,població,,237
2024,Rupià,homes,població,,161
2024,Rupià,dones,població,,169
2024,Rupià,total,població,,330
2024,Rupit i Pruit,homes,població,,138
2024,Rupit i Pruit,dones,població,,143
2024,Rupit i Pruit,total,població,,281
2024,Sabadell,homes,població,,107922
2024,Sabadell,dones,població,,114255
2024,Sabadell,total,població,,222177
2024,Sagàs,homes,població,,85
2024,Sagàs,dones,població,,68
2024,Sagàs,total,població,,153
2024,Salàs de Pallars,homes,població,,187
2024,Salàs de Pallars,dones,població,,162
2024,Salàs de Pallars,total,població,,349
2024,Saldes,homes,població,,168
2024,Saldes,dones,població,,133
2024,Saldes,total,població,,301
2024,Sales de Llierca,homes,població,,84
2024,Sales de Llierca,dones,població,,74
2024,Sales de Llierca,total,població,,158
2024,Sallent,homes,població,,3391
2024,Sallent,dones,població,,3536
2024,Sallent,total,població,,6927
2024,Salomó,homes,població,,277
2024,Salomó,dones,població,,248
2024,Salomó,total,població,,525
2024,Salou,homes,població,,15683
2024,Salou,dones,població,,15127
2024,Salou,total,població,,30810
2024,Salt,homes,població,,17940
2024,Salt,dones,població,,15964
2024,Salt,total,població,,33904
2024,Sanaüja,homes,població,,195
2024,Sanaüja,dones,població,,184
2024,Sanaüja,total,població,,379
2024,Sant Adrià de Besòs,homes,població,,18952
2024,Sant Adrià de Besòs,dones,població,,19538
2024,Sant Adrià de Besòs,total,població,,38490
2024,Sant Agustí de Lluçanès,homes,població,,55
2024,Sant Agustí de Lluçanès,dones,població,,53
2024,Sant Agustí de Lluçanès,total,població,,108
2024,Sant Andreu de la Barca,homes,població,,13298
2024,Sant Andreu de la Barca,dones,població,,13764
2024,Sant Andreu de la Barca,total,població,,27062
2024,Sant Andreu de Llavaneres,homes,població,,5856
2024,Sant Andreu de Llavaneres,dones,població,,6077
2024,Sant Andreu de Llavaneres,total,població,,11933
2024,Sant Andreu Salou,homes,població,,84
2024,Sant Andreu Salou,dones,població,,88
2024,Sant Andreu Salou,total,població,,172
2024,Sant Aniol de Finestres,homes,població,,197
2024,Sant Aniol de Finestres,dones,població,,175
2024,Sant Aniol de Finestres,total,població,,372
2024,Sant Antoni de Vilamajor,homes,població,,3282
2024,Sant Antoni de Vilamajor,dones,població,,3386
2024,Sant Antoni de Vilamajor,total,població,,6668
2024,Sant Bartomeu del Grau,homes,població,,498
2024,Sant Bartomeu del Grau,dones,població,,445
2024,Sant Bartomeu del Grau,total,població,,943
2024,Sant Boi de Llobregat,homes,població,,41216
2024,Sant Boi de Llobregat,dones,població,,43615
2024,Sant Boi de Llobregat,total,població,,84831
2024,Sant Boi de Lluçanès,homes,població,,298
2024,Sant Boi de Lluçanès,dones,població,,277
2024,Sant Boi de Lluçanès,total,població,,575
2024,Sant Cebrià de Vallalta,homes,població,,1971
2024,Sant Cebrià de Vallalta,dones,població,,1857
2024,Sant Cebrià de Vallalta,total,població,,3828
2024,Sant Celoni,homes,població,,9343
2024,Sant Celoni,dones,població,,9418
2024,Sant Celoni,total,població,,18761
2024,Sant Climent de Llobregat,homes,població,,2099
2024,Sant Climent de Llobregat,dones,població,,2083
2024,Sant Climent de Llobregat,total,població,,4182
2024,Sant Climent Sescebes,homes,població,,398
2024,Sant Climent Sescebes,dones,població,,277
2024,Sant Climent Sescebes,total,població,,675
2024,Sant Cugat del Vallès,homes,població,,48036
2024,Sant Cugat del Vallès,dones,població,,50585
2024,Sant Cugat del Vallès,total,població,,98621
2024,Sant Cugat Sesgarrigues,homes,població,,516
2024,Sant Cugat Sesgarrigues,dones,població,,515
2024,Sant Cugat Sesgarrigues,total,població,,1031
2024,Sant Esteve de la Sarga,homes,població,,78
2024,Sant Esteve de la Sarga,dones,població,,49
2024,Sant Esteve de la Sarga,total,població,,127
2024,Sant Esteve de Palautordera,homes,població,,1531
2024,Sant Esteve de Palautordera,dones,població,,1549
2024,Sant Esteve de Palautordera,total,població,,3080
2024,Sant Esteve Sesrovires,homes,població,,4018
2024,Sant Esteve Sesrovires,dones,població,,4042
2024,Sant Esteve Sesrovires,total,població,,8060
2024,Sant Feliu de Buixalleu,homes,població,,445
2024,Sant Feliu de Buixalleu,dones,població,,433
2024,Sant Feliu de Buixalleu,total,població,,878
2024,Sant Feliu de Codines,homes,població,,3344
2024,Sant Feliu de Codines,dones,població,,3317
2024,Sant Feliu de Codines,total,població,,6661
2024,Sant Feliu de Guíxols,homes,població,,11321
2024,Sant Feliu de Guíxols,dones,població,,11729
2024,Sant Feliu de Guíxols,total,població,,23050
2024,Sant Feliu de Llobregat,homes,població,,22563
2024,Sant Feliu de Llobregat,dones,població,,23991
2024,Sant Feliu de Llobregat,total,població,,46554
2024,Sant Feliu de Pallerols,homes,població,,906
2024,Sant Feliu de Pallerols,dones,població,,786
2024,Sant Feliu de Pallerols,total,població,,1692
2024,Sant Feliu Sasserra,homes,població,,335
2024,Sant Feliu Sasserra,dones,població,,294
2024,Sant Feliu Sasserra,total,població,,629
2024,Sant Ferriol,homes,població,,127
2024,Sant Ferriol,dones,població,,106
2024,Sant Ferriol,total,població,,233
2024,Sant Fost de Campsentelles,homes,població,,4589
2024,Sant Fost de Campsentelles,dones,població,,4638
2024,Sant Fost de Campsentelles,total,població,,9227
2024,Sant Fruitós de Bages,homes,població,,4595
2024,Sant Fruitós de Bages,dones,població,,4653
2024,Sant Fruitós de Bages,total,població,,9248
2024,Sant Gregori,homes,població,,2135
2024,Sant Gregori,dones,població,,2108
2024,Sant Gregori,total,població,,4243
2024,Sant Guim de Freixenet,homes,població,,633
2024,Sant Guim de Freixenet,dones,població,,589
2024,Sant Guim de Freixenet,total,població,,1222
2024,Sant Guim de la Plana,homes,població,,99
2024,Sant Guim de la Plana,dones,població,,94
2024,Sant Guim de la Plana,total,població,,193
2024,Sant Hilari Sacalm,homes,població,,3022
2024,Sant Hilari Sacalm,dones,població,,2960
2024,Sant Hilari Sacalm,total,població,,5982
2024,Sant Hipòlit de Voltregà,homes,població,,1863
2024,Sant Hipòlit de Voltregà,dones,població,,1824
2024,Sant Hipòlit de Voltregà,total,població,,3687
2024,Sant Iscle de Vallalta,homes,població,,748
2024,Sant Iscle de Vallalta,dones,població,,710
2024,Sant Iscle de Vallalta,total,població,,1458
2024,Sant Jaume d'Enveja,homes,població,,1845
2024,Sant Jaume d'Enveja,dones,població,,1822
2024,Sant Jaume d'Enveja,total,població,,3667
2024,Sant Jaume de Frontanyà,homes,població,,13
2024,Sant Jaume de Frontanyà,dones,població,,13
2024,Sant Jaume de Frontanyà,total,població,,26
2024,Sant Jaume de Llierca,homes,població,,419
2024,Sant Jaume de Llierca,dones,població,,430
2024,Sant Jaume de Llierca,total,població,,849
2024,Sant Jaume dels Domenys,homes,població,,1432
2024,Sant Jaume dels Domenys,dones,població,,1371
2024,Sant Jaume dels Domenys,total,població,,2803
2024,Sant Joan de les Abadesses,homes,població,,1680
2024,Sant Joan de les Abadesses,dones,població,,1695
2024,Sant Joan de les Abadesses,total,població,,3375
2024,Sant Joan de Mollet,homes,població,,258
2024,Sant Joan de Mollet,dones,població,,268
2024,Sant Joan de Mollet,total,població,,526
2024,Sant Joan de Vilatorrada,homes,població,,5457
2024,Sant Joan de Vilatorrada,dones,població,,5560
2024,Sant Joan de Vilatorrada,total,població,,11017
2024,Sant Joan Despí,homes,població,,16955
2024,Sant Joan Despí,dones,població,,18128
2024,Sant Joan Despí,total,població,,35083
2024,Sant Joan les Fonts,homes,població,,1571
2024,Sant Joan les Fonts,dones,població,,1540
2024,Sant Joan les Fonts,total,població,,3111
2024,Sant Jordi Desvalls,homes,població,,414
2024,Sant Jordi Desvalls,dones,població,,457
2024,Sant Jordi Desvalls,total,població,,871
2024,Sant Julià de Cerdanyola,homes,població,,130
2024,Sant Julià de Cerdanyola,dones,població,,102
2024,Sant Julià de Cerdanyola,total,població,,232
2024,Sant Julià de Ramis,homes,població,,1838
2024,Sant Julià de Ramis,dones,població,,1806
2024,Sant Julià de Ramis,total,població,,3644
2024,Sant Julià de Vilatorta,homes,població,,1639
2024,Sant Julià de Vilatorta,dones,població,,1658
2024,Sant Julià de Vilatorta,total,població,,3297
2024,Sant Julià del Llor i Bonmatí,homes,població,,706
2024,Sant Julià del Llor i Bonmatí,dones,població,,667
2024,Sant Julià del Llor i Bonmatí,total,població,,1373
2024,Sant Just Desvern,homes,població,,10033
2024,Sant Just Desvern,dones,població,,10848
2024,Sant Just Desvern,total,població,,20881
2024,Sant Llorenç d'Hortons,homes,població,,1324
2024,Sant Llorenç d'Hortons,dones,població,,1293
2024,Sant Llorenç d'Hortons,total,població,,2617
2024,Sant Llorenç de la Muga,homes,població,,136
2024,Sant Llorenç de la Muga,dones,població,,122
2024,Sant Llorenç de la Muga,total,població,,258
2024,Sant Llorenç de Morunys,homes,població,,486
2024,Sant Llorenç de Morunys,dones,població,,517
2024,Sant Llorenç de Morunys,total,població,,1003
2024,Sant Llorenç Savall,homes,població,,1290
2024,Sant Llorenç Savall,dones,població,,1296
2024,Sant Llorenç Savall,total,població,,2586
2024,Sant Martí d'Albars,homes,població,,73
2024,Sant Martí d'Albars,dones,població,,67
2024,Sant Martí d'Albars,total,població,,140
2024,Sant Martí de Centelles,homes,població,,644
2024,Sant Martí de Centelles,dones,població,,615
2024,Sant Martí de Centelles,total,població,,1259
2024,Sant Martí de Llémena,homes,població,,356
2024,Sant Martí de Llémena,dones,població,,350
2024,Sant Martí de Llémena,total,població,,706
2024,Sant Martí de Riucorb,homes,població,,353
2024,Sant Martí de Riucorb,dones,població,,320
2024,Sant Martí de Riucorb,total,població,,673
2024,Sant Martí de Tous,homes,població,,640
2024,Sant Martí de Tous,dones,població,,635
2024,Sant Martí de Tous,total,població,,1275
2024,Sant Martí Sarroca,homes,població,,1690
2024,Sant Martí Sarroca,dones,població,,1701
2024,Sant Martí Sarroca,total,població,,3391
2024,Sant Martí Sesgueioles,homes,població,,182
2024,Sant Martí Sesgueioles,dones,població,,178
2024,Sant Martí Sesgueioles,total,població,,360
2024,Sant Martí Vell,homes,població,,143
2024,Sant Martí Vell,dones,població,,121
2024,Sant Martí Vell,total,població,,264
2024,Sant Mateu de Bages,homes,població,,332
2024,Sant Mateu de Bages,dones,població,,305
2024,Sant Mateu de Bages,total,població,,637
2024,Sant Miquel de Campmajor,homes,població,,134
2024,Sant Miquel de Campmajor,dones,població,,120
2024,Sant Miquel de Campmajor,total,població,,254
2024,Sant Miquel de Fluvià,homes,població,,441
2024,Sant Miquel de Fluvià,dones,població,,398
2024,Sant Miquel de Fluvià,total,població,,839
2024,Sant Mori,homes,població,,81
2024,Sant Mori,dones,població,,82
2024,Sant Mori,total,població,,163
2024,Sant Pau de Segúries,homes,població,,357
2024,Sant Pau de Segúries,dones,població,,367
2024,Sant Pau de Segúries,total,població,,724
2024,Sant Pere de Ribes,homes,població,,15838
2024,Sant Pere de Ribes,dones,població,,16283
2024,Sant Pere de Ribes,total,població,,32121
2024,Sant Pere de Riudebitlles,homes,població,,1271
2024,Sant Pere de Riudebitlles,dones,població,,1226
2024,Sant Pere de Riudebitlles,total,població,,2497
2024,Sant Pere de Torelló,homes,població,,1340
2024,Sant Pere de Torelló,dones,població,,1252
2024,Sant Pere de Torelló,total,població,,2592
2024,Sant Pere de Vilamajor,homes,població,,2513
2024,Sant Pere de Vilamajor,dones,població,,2428
2024,Sant Pere de Vilamajor,total,població,,4941
2024,Sant Pere Pescador,homes,població,,1198
2024,Sant Pere Pescador,dones,població,,1043
2024,Sant Pere Pescador,total,població,,2241
2024,Sant Pere Sallavinera,homes,població,,82
2024,Sant Pere Sallavinera,dones,població,,76
2024,Sant Pere Sallavinera,total,població,,158
2024,Sant Pol de Mar,homes,població,,2826
2024,Sant Pol de Mar,dones,població,,3008
2024,Sant Pol de Mar,total,població,,5834
2024,Sant Quintí de Mediona,homes,població,,1268
2024,Sant Quintí de Mediona,dones,població,,1236
2024,Sant Quintí de Mediona,total,població,,2504
2024,Sant Quirze de Besora,homes,població,,1025
2024,Sant Quirze de Besora,dones,població,,1102
2024,Sant Quirze de Besora,total,població,,2127
2024,Sant Quirze del Vallès,homes,població,,9839
2024,Sant Quirze del Vallès,dones,població,,10322
2024,Sant Quirze del Vallès,total,població,,20161
2024,Sant Quirze Safaja,homes,població,,361
2024,Sant Quirze Safaja,dones,població,,308
2024,Sant Quirze Safaja,total,població,,669
2024,Sant Ramon,homes,població,,263
2024,Sant Ramon,dones,població,,232
2024,Sant Ramon,total,població,,495
2024,Sant Sadurní d'Anoia,homes,població,,6354
2024,Sant Sadurní d'Anoia,dones,població,,6561
2024,Sant Sadurní d'Anoia,total,població,,12915
2024,Sant Sadurní d'Osormort,homes,població,,50
2024,Sant Sadurní d'Osormort,dones,població,,34
2024,Sant Sadurní d'Osormort,total,població,,84
2024,Sant Salvador de Guardiola,homes,població,,1784
2024,Sant Salvador de Guardiola,dones,població,,1692
2024,Sant Salvador de Guardiola,total,població,,3476
2024,Sant Vicenç de Castellet,homes,població,,5091
2024,Sant Vicenç de Castellet,dones,població,,5040
2024,Sant Vicenç de Castellet,total,població,,10131
